"","b1","b2","b3","k1","k2","k3","mu_EI","mu_IR","rho1","rho2","rho3","eta","N","mu_RS","loglik","loglik.se"
"1",0.926151990579547,34.2177437057488,0.00586902909048837,3.0528007997329,4.56847677199257,0.692727208072039,1.81609149154396,0.140866002944303,0.0568774309058668,0.416208219102427,0.651263906983277,0.50611386030226,34530000,0.005,-1240.03334179606,0.00262853871179177
"2",0.542310387235291,227.321874785651,8.82461699932269,3.18158115648681,4.06741105557839,0.453087565901862,2.84108211999914,0.107109656137623,0.0430306934306904,0.402878059450262,0.414160589228178,0.853227888558929,34530000,0.005,-1247.66890447238,0.00422121552604968
"3",0.776123010152152,39.70724945535,0.0850313684775832,2.53630066965031,3.73828044966248,0.435681255078651,7.97763957390696,0.0275858218963892,0.11728239078399,0.460803533581394,0.699828664750301,0.458334453676482,34530000,0.005,-1254.85876857745,0.00734397391693625
"4",32.8645295276328,47.3460061731204,44.1200878669351,0.360950785174498,4.94248686999236,0.465470215463493,2.18104586166925,1.76333840822401,0.161554785139154,0.444329660386154,0.263609570034725,0.608403077794092,34530000,0.005,-1313.98135801831,0.000771098476983452
"5",1.7733541029342,72.9098055987411,0.00446550738234582,2.85913983309212,4.44668901313331,0.706754680207431,1.49964160034889,0.14657719128237,0.0811226977311972,0.423512896624831,0.635421629693592,0.231961987580543,34530000,0.005,-1241.78079325108,0.00142154021029685
"6",37.9999055029123,52.3262047672814,47.3349628341845,0.359802636148714,5.04955605343526,0.433594378210009,2.02339964948891,2.10685417256984,0.193196954979629,0.455004874350131,0.393803883804793,0.862297563534508,34530000,0.005,-1315.37131487803,0.000630034301639459
"7",15.482880310405,452.473610587286,0.0246972692254476,1.98194527525709,3.36486486134733,0.801305932052381,0.284730355496298,0.226145600562029,0.141586510062563,0.478100597679845,0.509015922592945,0.0108844368617731,34530000,0.005,-1254.99704085052,0.00342292309682013
"8",36.3221975666428,51.91170348094,46.9220790164947,0.355402634912407,5.04125976785153,0.435766755281611,1.98119327543502,1.98303533074448,0.174336280172237,0.450936193355385,0.379465681965933,0.940510111549957,34530000,0.005,-1315.45060107189,0.000765231603244682
"9",1.09147703070233,28.3286026537847,0.00720366277688666,2.94609098240454,4.66862116167698,0.696658281276308,3.1569736269309,0.144436674524692,0.0647538946765776,0.407106728143327,0.714293712703846,0.384285902314555,34530000,0.005,-1240.38740857531,0.00232905842173841
"10",1.26113944328772,31.8148838738873,0.0208318876334634,3.06986139938684,4.43647969885479,0.666305456156018,2.78296961449315,0.129818528047515,0.071009867150066,0.421374388768837,0.573837456810197,0.317492749257486,34530000,0.005,-1241.30425915404,0.00289417339337781
"11",0.995050316544796,29.9064315178113,0.00072628793139759,3.04178449109065,4.61060373331306,0.693264864767778,2.49593908754765,0.13965104237015,0.0611788659652539,0.416327034215779,0.664848394588207,0.440023939194729,34530000,0.005,-1240.16456350898,0.00258306208997135
"12",1.56570869482593,36.5352223864119,0.00835337746705798,3.00953631013729,4.44998618810378,0.675177323730425,2.97756734588532,0.134469209763822,0.0801390916017434,0.425554807074608,0.585695616301434,0.238530794336737,34530000,0.005,-1241.89213347689,0.00355900244170893
"13",1.38181474428646,27.1698156896369,0.00522977547491319,3.05659149043262,4.48621902771219,0.671911439943716,4.87242196532256,0.130545549904016,0.0765358259671104,0.421039110061019,0.590730207215264,0.266473220328001,34530000,0.005,-1241.61980582977,0.00262565468728009
